Type,Source,Destination,Size (Bytes),Alt Text,Anchor,Status Code,Status,Follow,Target,Rel,Path Type,Link Path,Link Position,Link Origin,Link mapping status,Internal contentful match,Link context summary,Replacement link,Replacement reasoning
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/learn/accounts-payable/purchase-order-management,https://prd.quadient.mmt.digital/fr-ca/en/blog/business-owner-shares-insights-strong-vendor-relationships,0,,stronger and more reliable vendor relationships,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/ol[1]/li[4]/p/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/learn/accounts-payable/purchase-order-management with anchor ""stronger and more reliable vendor relationships"" pointing to https://prd.quadient.mmt.digital/fr-ca/en/blog/business-owner-shares-insights-strong-vendor-relationships at //body/main/div[@class='container-custom']/div/div/section[2]/div/ol[1]/li[4]/p/a targeting ""Business owner shares insights into strong vendor relationships"".",https://prd.quadient.mmt.digital/en-us/blog/watch-out-business-owners-accounting-scandals-are-getting-more-sophisticated,"Original 404 destination appears to target ""Business owner shares insights into strong vendor relationships"". ""How AP automation protects your business from fraud"" is the closest new-site match. Shared topic terms include business, busines, owner, blog. It stays within the accounts payable area. It also matches the webinar intent. Signals: keeps blog/article destination type; matches accounts payable topic."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/blog/empower-ap-real-time-vendor-payment-updates,https://prd.quadient.mmt.digital/fr-ca/en/blog/business-owner-shares-insights-strong-vendor-relationships,0,,Vendors are your allies,404,OK,1,,,Root-Relative,//body/main/div[1]/section[2]/div/p[3]/a[2],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/blog/empower-ap-real-time-vendor-payment-updates with anchor ""Vendors are your allies"" pointing to https://prd.quadient.mmt.digital/fr-ca/en/blog/business-owner-shares-insights-strong-vendor-relationships at //body/main/div[1]/section[2]/div/p[3]/a[2] targeting ""Business owner shares insights into strong vendor relationships"".",https://prd.quadient.mmt.digital/en-us/blog/watch-out-business-owners-accounting-scandals-are-getting-more-sophisticated,"Original 404 destination appears to target ""Business owner shares insights into strong vendor relationships"". ""How AP automation protects your business from fraud"" is the closest new-site match. Shared topic terms include business, busines, owner, blog. It stays within the accounts payable area. It also matches the webinar intent. Signals: keeps blog/article destination type; matches accounts payable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/blog/how-build-business-case-ap-automation,https://prd.quadient.mmt.digital/en-ca/en/blog/top-kpis-every-ap-professionals-should-track,0,,costs three times more,404,OK,1,,,Root-Relative,//body/main/div[1]/section[2]/div/ul[6]/li[2]/p/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/blog/how-build-business-case-ap-automation with anchor ""costs three times more"" pointing to https://prd.quadient.mmt.digital/en-ca/en/blog/top-kpis-every-ap-professionals-should-track at //body/main/div[1]/section[2]/div/ul[6]/li[2]/p/a targeting ""Top 5 Kpis for Accounts Payable Departments"".",https://prd.quadient.mmt.digital/en-us/blog/top-5-kpis-accounts-payable-departments,"Original 404 destination appears to target ""Top 5 Kpis for Accounts Payable Departments"". ""Top 5 KPIs for accounts payable departments"" is the closest new-site match. Shared topic terms include kpis, accounts, account, payable, departments. It stays within the accounts payable area. Signals: same page title; strong title/topic token overlap; keeps blog/article destination type; matches accounts payable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/learn/customer-communications/ai-in-cxm,https://prd.quadient.mmt.digital/en-ca/en/blog/omni-channel-data-calls-360-degree-customer-view,0,,unified view of the customer,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/p[13]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/learn/customer-communications/ai-in-cxm with anchor ""unified view of the customer"" pointing to https://prd.quadient.mmt.digital/en-ca/en/blog/omni-channel-data-calls-360-degree-customer-view at //body/main/div[@class='container-custom']/div/div/section[2]/div/p[13]/a targeting ""Omni-Channel Data Calls For A 360-Degree Customer View"".",https://prd.quadient.mmt.digital/en-us/blog/connecting-dots-2021-aspire-leaderboard-ccm-success-ai-based-template-migration-and-data-management-integration-capabilities,"Original 404 destination appears to target ""Omni-Channel Data Calls For A 360-Degree Customer View"". ""Connecting the Dots of the 2021 Aspire Leaderboard for CCM success: AI-Based Template Migration and Data Management & Integration capabilities"" is the closest new-site match. Shared topic terms include data, customer, blog. It stays within the customer communications area. Signals: keeps blog/article destination type; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/blog/customer-journey-managements-key-role-successful-customer-experience,https://prd.quadient.mmt.digital/en-ca/blog/journey-mapping-has-evolved-are-you-keeping,0,,customer journey management system,404,OK,1,,,Root-Relative,//body/main/div[1]/section[2]/div/p[19]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/blog/customer-journey-managements-key-role-successful-customer-experience with anchor ""customer journey management system"" pointing to https://prd.quadient.mmt.digital/en-ca/blog/journey-mapping-has-evolved-are-you-keeping at //body/main/div[1]/section[2]/div/p[19]/a targeting ""customer journey management system"".",https://prd.quadient.mmt.digital/en-us/blog/quadient-recognized-one-13-notable-customer-journey-mapping-platform-vendors,"Original 404 destination appears to target ""customer journey management system"". ""Quadient Recognized as One of 13 Notable Customer Journey Mapping Platform Vendors"" is the closest new-site match. Shared topic terms include customer, journey, management, blog, mapping. It stays within the customer communications area. Signals: strong title/topic token overlap; keeps blog/article destination type; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/blog/quadients-inspire-flex-software-release-delivers-customer-experience-built-digital-first,https://prd.quadient.mmt.digital/en-us/lp/inspire-r15,0,,Inspire Flex Release 15 (R15),404,OK,1,,,Root-Relative,//body/main/div/section[2]/div/p[3]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/blog/quadients-inspire-flex-software-release-delivers-customer-experience-built-digital-first with anchor ""Inspire Flex Release 15 (R15)"" pointing to https://prd.quadient.mmt.digital/en-us/lp/inspire-r15 at //body/main/div/section[2]/div/p[3]/a targeting ""Inspire Flex Release 15 (R15) www.quadient.com/lp/inspire-r15"".",https://prd.quadient.mmt.digital/en-us/blog/quadients-inspire-flex-software-release-delivers-customer-experience-built-digital-first,"Original 404 destination appears to target ""Inspire Flex Release 15 (R15) www.quadient.com/lp/inspire-r15"". ""Quadient’s Inspire Flex Software Release Delivers Customer Experience Built for a Digital-First World"" is the closest new-site match. Shared topic terms include inspire, flex, release. It stays within the customer communications area. Signals: strong title/topic token overlap; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/blog/quadients-inspire-flex-software-release-delivers-customer-experience-built-digital-first,https://prd.quadient.mmt.digital/en-us/lp/inspire-r15,0,,www.quadient.com/lp/inspire-r15,404,OK,1,,,Root-Relative,//body/main/div/section[2]/div/p[10]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/blog/quadients-inspire-flex-software-release-delivers-customer-experience-built-digital-first with anchor ""www.quadient.com/lp/inspire-r15"" pointing to https://prd.quadient.mmt.digital/en-us/lp/inspire-r15 at //body/main/div/section[2]/div/p[10]/a targeting ""Inspire Flex Release 15 (R15) www.quadient.com/lp/inspire-r15"".",https://prd.quadient.mmt.digital/en-us/blog/quadients-inspire-flex-software-release-delivers-customer-experience-built-digital-first,"Original 404 destination appears to target ""Inspire Flex Release 15 (R15) www.quadient.com/lp/inspire-r15"". ""Quadient’s Inspire Flex Software Release Delivers Customer Experience Built for a Digital-First World"" is the closest new-site match. Shared topic terms include inspire, flex, release. It stays within the customer communications area. Signals: strong title/topic token overlap; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/calculate-ap-days,https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/learn/accounts-payable/what-is-accounts-payable,0,,accounts payable (AP),404,OK,1,_self,,Path-Relative,//body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/calculate-ap-days with anchor ""accounts payable (AP)"" pointing to https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/learn/accounts-payable/what-is-accounts-payable at //body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p/a targeting ""accounts payable (AP)"".",https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/what-is-accounts-payable,"Original 404 destination appears to target ""accounts payable (AP)"". ""What is accounts payable?"" is the closest new-site match. Shared topic terms include accounts, account, payable. It stays within the accounts payable area. Signals: same terminal slug; strong title/topic token overlap; matches accounts payable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/accounts-payable-process,https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/learn/accounts-payable/what-is-accounts-payable,0,,accounts payable (AP),404,OK,1,_self,,Path-Relative,//body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p/a[1],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/accounts-payable-process with anchor ""accounts payable (AP)"" pointing to https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/learn/accounts-payable/what-is-accounts-payable at //body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p/a[1] targeting ""accounts payable (AP)"".",https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/what-is-accounts-payable,"Original 404 destination appears to target ""accounts payable (AP)"". ""What is accounts payable?"" is the closest new-site match. Shared topic terms include accounts, account, payable. It stays within the accounts payable area. Signals: same terminal slug; strong title/topic token overlap; matches accounts payable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/blog/customer-journey-managements-key-role-successful-customer-experience,https://prd.quadient.mmt.digital/en-ca/resources/evolving-customer-communications-management-ccm-customer-experience-management-cxm,0,,evolve from CCM to CXM,404,OK,1,,,Root-Relative,//body/main/div[1]/section[2]/div/p[16]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/blog/customer-journey-managements-key-role-successful-customer-experience with anchor ""evolve from CCM to CXM"" pointing to https://prd.quadient.mmt.digital/en-ca/resources/evolving-customer-communications-management-ccm-customer-experience-management-cxm at //body/main/div[1]/section[2]/div/p[16]/a targeting ""evolve from CCM to CXM"".",https://prd.quadient.mmt.digital/en-us/learn/customer-communications/customer-experience-management,"Original 404 destination appears to target ""evolve from CCM to CXM"". ""What is customer experience management (CXM)?"" is the closest new-site match. Shared topic terms include customer, communications, management, cxm, experience. It stays within the customer communications area. Signals: new terminal slug contained in old slug; strong title/topic token overlap; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/blog/top-5-conseils-de-courrier-et-dexpedition-pour-les-petites-entreprises,https://prd.quadient.mmt.digital/fr-ca/systemes-postaux/is-280,0,,Les systèmes de mise sous pli,404,OK,1,,,Root-Relative,//body/main/div[1]/section[3]/div/p[7]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/blog/top-5-conseils-de-courrier-et-dexpedition-pour-les-petites-entreprises with anchor ""Les systèmes de mise sous pli"" pointing to https://prd.quadient.mmt.digital/fr-ca/systemes-postaux/is-280 at //body/main/div[1]/section[3]/div/p[7]/a targeting ""Les systèmes de mise sous pli"".",https://prd.quadient.mmt.digital/en-us/resources,"Original 404 destination appears to target ""Les systèmes de mise sous pli"". ""Resources"" is the closest new-site match. Signals: fallback by topic/resource type."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/blog/agile-accounting-adopting-an-agile-methodology,https://prd.quadient.mmt.digital/fr-ca/en-gb/resources/goldsmiths-student-union,0,,London’s Goldsmiths University,404,OK,1,,,Root-Relative,//body/main/div[1]/section[2]/div/p[18]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/blog/agile-accounting-adopting-an-agile-methodology with anchor ""London’s Goldsmiths University"" pointing to https://prd.quadient.mmt.digital/fr-ca/en-gb/resources/goldsmiths-student-union at //body/main/div[1]/section[2]/div/p[18]/a targeting ""Goldsmiths Students Union"".",https://prd.quadient.mmt.digital/en-us/blog/top-online-resources-cfo-and-finance-executives,"Original 404 destination appears to target ""Goldsmiths Students Union"". ""Top online resources for CFO and finance executives"" is the closest new-site match. Shared topic terms include resources, resourc, resource. It stays within the accounts payable area. Signals: matches accounts payable topic. This is a best-fit replacement because a one-to-one migrated page was not evident."
Hyperlink,https://prd.quadient.mmt.digital/en-us/webinars-events/free-monthly-accounts-payable-demo-nar,https://prd.quadient.mmt.digital/en-us/accounts-payable-automation-product-tour,0,,Click here to take an interactive tour now,404,OK,1,,,Root-Relative,//body/main/div[1]/section[3]/div/h3/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/webinars-events/free-monthly-accounts-payable-demo-nar with anchor ""Click here to take an interactive tour now"" pointing to https://prd.quadient.mmt.digital/en-us/accounts-payable-automation-product-tour at //body/main/div[1]/section[3]/div/h3/a targeting ""Accounts Payable Automation Product Tour"".",https://prd.quadient.mmt.digital/en-us/webinars-events/streamlining-your-accounts-payable-automation-tools,"Original 404 destination appears to target ""Accounts Payable Automation Product Tour"". ""Streamlining your accounts payable with automation tools"" is the closest new-site match. Shared topic terms include accounts, account, payable, automation. It stays within the accounts payable area. Signals: strong title/topic token overlap; matches accounts payable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/customer-communications/easy-customer-self-service-task-automation,https://prd.quadient.mmt.digital/en-us/en/blog/customer-journey-speaking-language-customer-experience,0,,dissatisfied customers,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[3]/div/p[9]/a[2],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/customer-communications/easy-customer-self-service-task-automation with anchor ""dissatisfied customers"" pointing to https://prd.quadient.mmt.digital/en-us/en/blog/customer-journey-speaking-language-customer-experience at //body/main/div[@class='container-custom']/div/div/section[3]/div/p[9]/a[2] targeting ""Customer Journey: Speaking the Language of CX"".",https://prd.quadient.mmt.digital/en-us/learn/customer-communications/customer-journey,"Original 404 destination appears to target ""Customer Journey: Speaking the Language of CX"". ""What is customer journey?"" is the closest new-site match. Shared topic terms include customer, journey. It stays within the customer communications area. Signals: new terminal slug contained in old slug; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/blog/what-ccm-crash-course-beginners,https://prd.quadient.mmt.digital/en-ca/resources/gartner-market-guide-ccm-2021,0,,Gartner,404,OK,1,,,Root-Relative,//body/main/div[1]/section[2]/div/p[4]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/blog/what-ccm-crash-course-beginners with anchor ""Gartner"" pointing to https://prd.quadient.mmt.digital/en-ca/resources/gartner-market-guide-ccm-2021 at //body/main/div[1]/section[2]/div/p[4]/a targeting ""Gartner Gartner Market Guide for Customer Communication Management"".",https://prd.quadient.mmt.digital/en-us/blog/customer-communication-management,"Original 404 destination appears to target ""Gartner Gartner Market Guide for Customer Communication Management"". ""Customer Communication Management"" is the closest new-site match. Shared topic terms include market, customer, communication, management, communications. It stays within the customer communications area. It also matches the analyst report intent. Signals: new title contained in old title; strong title/topic token overlap; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/learn/customer-communications/omnichannel-customer-experience,https://prd.quadient.mmt.digital/en-ca/resources/gartner-market-guide-ccm-2021,0,,Gartner,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/p[16]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/learn/customer-communications/omnichannel-customer-experience with anchor ""Gartner"" pointing to https://prd.quadient.mmt.digital/en-ca/resources/gartner-market-guide-ccm-2021 at //body/main/div[@class='container-custom']/div/div/section[2]/div/p[16]/a targeting ""Gartner Gartner Market Guide for Customer Communication Management"".",https://prd.quadient.mmt.digital/en-us/blog/customer-communication-management,"Original 404 destination appears to target ""Gartner Gartner Market Guide for Customer Communication Management"". ""Customer Communication Management"" is the closest new-site match. Shared topic terms include market, customer, communication, management, communications. It stays within the customer communications area. It also matches the analyst report intent. Signals: new title contained in old title; strong title/topic token overlap; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/blog/2022-analyst-report-roundup-data-back-your-ccm-cxm-budget,https://prd.quadient.mmt.digital/en-ca/resources/gartner-market-guide-ccm-2021,0,,Gartner Market Guide for Customer Communication Management,404,OK,1,,,Root-Relative,//body/main/div[1]/section[2]/div/p[6]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/blog/2022-analyst-report-roundup-data-back-your-ccm-cxm-budget with anchor ""Gartner Market Guide for Customer Communication Management"" pointing to https://prd.quadient.mmt.digital/en-ca/resources/gartner-market-guide-ccm-2021 at //body/main/div[1]/section[2]/div/p[6]/a targeting ""Gartner Gartner Market Guide for Customer Communication Management"".",https://prd.quadient.mmt.digital/en-us/blog/customer-communication-management,"Original 404 destination appears to target ""Gartner Gartner Market Guide for Customer Communication Management"". ""Customer Communication Management"" is the closest new-site match. Shared topic terms include market, customer, communication, management, communications. It stays within the customer communications area. It also matches the analyst report intent. Signals: new title contained in old title; strong title/topic token overlap; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/news/quadient-lance-des-fonctionnalites-de-diffusion-de-documents-multicanal-basees-sur-linfonuagique-pour-les-petites-et-moyennes-entreprises-au-canada,https://prd.quadient.mmt.digital/fr-ca/fr/comment-nous-aider/avoir-nous-en-mail-it-vous,0,,https://mail.quadient.com/fr/comment-nous-aider/avoir-nous-en-mail-it-vous,404,OK,1,,,Root-Relative,//body/main/div[1]/section[4]/div/p[5]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/news/quadient-lance-des-fonctionnalites-de-diffusion-de-documents-multicanal-basees-sur-linfonuagique-pour-les-petites-et-moyennes-entreprises-au-canada with anchor ""https://mail.quadient.com/fr/comment-nous-aider/avoir-nous-en-mail-it-vous"" pointing to https://prd.quadient.mmt.digital/fr-ca/fr/comment-nous-aider/avoir-nous-en-mail-it-vous at //body/main/div[1]/section[4]/div/p[5]/a targeting ""https://mail.quadient.com/fr/comment-nous-aider/avoir-nous-en-mail-it-vous"".",https://prd.quadient.mmt.digital/en-us/resources,"Original 404 destination appears to target ""https://mail.quadient.com/fr/comment-nous-aider/avoir-nous-en-mail-it-vous"". ""Resources"" is the closest new-site match. Signals: fallback by topic/resource type."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/blog/what-predictive-analytics-and-how-it-can-better-your-ar,https://prd.quadient.mmt.digital/fr-ca/en/smart-technology-webinar-on-demand,0,,Using Smart Technology to Become a Revenue Hero,404,OK,1,,,Root-Relative,//body/main/div[1]/section[2]/div/p[18]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/blog/what-predictive-analytics-and-how-it-can-better-your-ar with anchor ""Using Smart Technology to Become a Revenue Hero"" pointing to https://prd.quadient.mmt.digital/fr-ca/en/smart-technology-webinar-on-demand at //body/main/div[1]/section[2]/div/p[18]/a targeting ""Using smart technology to become a revenue hero"".",https://prd.quadient.mmt.digital/en-us/ar-automation,"Original 404 destination appears to target ""Using smart technology to become a revenue hero"". ""Collect faster. Stay in control."" is the closest new-site match. It stays within the accounts receivable area. It also matches the webinar intent. Signals: fallback by topic/resource type. This is a best-fit replacement because a one-to-one migrated page was not evident."
Hyperlink,https://prd.quadient.mmt.digital/en-us/blog/everything-you-need-know-about-smart-essential,https://prd.quadient.mmt.digital/en-us/en-ca/package-shipping-solutions/smart,0,,S.M.A.R.T. Mailroom Software,404,OK,1,,,Root-Relative,//body/main/div[1]/section[2]/div/p[9]/a[2],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/blog/everything-you-need-know-about-smart-essential with anchor ""S.M.A.R.T. Mailroom Software"" pointing to https://prd.quadient.mmt.digital/en-us/en-ca/package-shipping-solutions/smart at //body/main/div[1]/section[2]/div/p[9]/a[2] targeting ""S.M.A.R.T. Mailroom Software"".",https://prd.quadient.mmt.digital/en-us/smart,"Original 404 destination appears to target ""S.M.A.R.T. Mailroom Software"". ""S.M.A.R.T. mailroom software"" is the closest new-site match. Shared topic terms include mailroom, software, shipping, shipp, smart. It stays within the mail and shipping area. Signals: same terminal slug; same page title; strong title/topic token overlap; matches mail and shipping topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/blog/quadients-inspire-flex-software-release-delivers-customer-experience-built-digital-first,https://prd.quadient.mmt.digital/en-us/resources/quadient-archive-and-retrieval-brochure,0,,Quadient Archive and Retrieval,404,OK,1,,,Root-Relative,//body/main/div/section[2]/div/p[5]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/blog/quadients-inspire-flex-software-release-delivers-customer-experience-built-digital-first with anchor ""Quadient Archive and Retrieval"" pointing to https://prd.quadient.mmt.digital/en-us/resources/quadient-archive-and-retrieval-brochure at //body/main/div/section[2]/div/p[5]/a targeting ""Quadient Archive and Retrieval Brochure"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/ds-1200-g5iq-folder-inserter-brochure,"Original 404 destination appears to target ""Quadient Archive and Retrieval Brochure"". ""DS-1200 G5iQ folder inserter brochure"" is the closest new-site match. Shared topic terms include document, brochure. It stays within the customer communications area. It also matches the brochure intent. Signals: matches downloadable resource type; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/blog/leading-human-resources-technology-company-selects-quadient-for-accessibility-compliance-in-customer-communications,https://prd.quadient.mmt.digital/en-ca/en/news/leading-analyst-report-shows-Quadient-recorded-the-fastest-growth-in-2023-among-CCM-market-leaders,0,,recorded the fastest growth,404,OK,1,,,Root-Relative,//body/main/div[1]/section[3]/div/p[4]/a[2],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/blog/leading-human-resources-technology-company-selects-quadient-for-accessibility-compliance-in-customer-communications with anchor ""recorded the fastest growth"" pointing to https://prd.quadient.mmt.digital/en-ca/en/news/leading-analyst-report-shows-Quadient-recorded-the-fastest-growth-in-2023-among-CCM-market-leaders at //body/main/div[1]/section[3]/div/p[4]/a[2] targeting ""Report by Leading Analyst Firm Shows Quadient Recorded the Fastest Growth in 2023 Among CCM Market Leaders"".",https://prd.quadient.mmt.digital/en-us/blog/leading-analyst-report-shows-quadient-recorded-the-fastest-growth-in-2023-among-ccm-market-leaders,"Original 404 destination appears to target ""Report by Leading Analyst Firm Shows Quadient Recorded the Fastest Growth in 2023 Among CCM Market Leaders"". ""Report by Leading Analyst Firm Shows Quadient Recorded the Fastest Growth in 2023 Among CCM Market Leaders"" is the closest new-site match. Shared topic terms include report, leading, lead, analyst, firm. It stays within the customer communications area. It also matches the analyst report intent. Signals: same terminal slug; same page title; strong title/topic token overlap; maps legacy news to new news/article area; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/blog/quadient-named-leader-idc-marketscape-cloud-customer-communications-management,https://prd.quadient.mmt.digital/en-us/intelligent-communication/customer-communications/inspire-flex,0,,Inspire Flex,404,OK,1,,,Root-Relative,//body/main/div[1]/section[4]/div/p[5]/a[1],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/blog/quadient-named-leader-idc-marketscape-cloud-customer-communications-management with anchor ""Inspire Flex"" pointing to https://prd.quadient.mmt.digital/en-us/intelligent-communication/customer-communications/inspire-flex at //body/main/div[1]/section[4]/div/p[5]/a[1] targeting ""Inspire Flex"".",https://prd.quadient.mmt.digital/en-us/blog/quadients-inspire-flex-software-release-delivers-customer-experience-built-digital-first,"Original 404 destination appears to target ""Inspire Flex"". ""Quadient’s Inspire Flex Software Release Delivers Customer Experience Built for a Digital-First World"" is the closest new-site match. Shared topic terms include inspire, flex, communication, customer, communications. It stays within the customer communications area. Signals: old slug contained in new URL; strong title/topic token overlap; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/fr-ca/blog/customer-journey-managements-key-role-successful-customer-experience,https://prd.quadient.mmt.digital/fr-ca/resources/evolving-customer-communications-management-ccm-customer-experience-management-cxm,0,,evolve from CCM to CXM,404,OK,1,,,Root-Relative,//body/main/div[1]/section[2]/div/p[16]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/fr-ca/blog/customer-journey-managements-key-role-successful-customer-experience with anchor ""evolve from CCM to CXM"" pointing to https://prd.quadient.mmt.digital/fr-ca/resources/evolving-customer-communications-management-ccm-customer-experience-management-cxm at //body/main/div[1]/section[2]/div/p[16]/a targeting ""Evolving from CCM to CXM"".",https://prd.quadient.mmt.digital/en-us/learn/customer-communications/customer-experience-management,"Original 404 destination appears to target ""Evolving from CCM to CXM"". ""What is customer experience management (CXM)?"" is the closest new-site match. Shared topic terms include customer, communications, management, cxm, experience. It stays within the customer communications area. It also matches the webinar intent. Signals: new terminal slug contained in old slug; strong title/topic token overlap; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/blog/what-are-best-practices-accounts-receivable-automation,https://prd.quadient.mmt.digital/en-ca/en/blog/20-statistics-understand-accounts-receivable-landscape-2025,0,,"global AR automation market was valued at USD 3.40 billion in 2025, and North America accounted for 44.9% of the market",404,OK,1,,,Root-Relative,//body/main/div[1]/section[2]/div/p[4]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/blog/what-are-best-practices-accounts-receivable-automation with anchor ""global AR automation market was valued at USD 3.40 billion in 2025, and North America accounted for 44.9% of the market"" pointing to https://prd.quadient.mmt.digital/en-ca/en/blog/20-statistics-understand-accounts-receivable-landscape-2025 at //body/main/div[1]/section[2]/div/p[4]/a targeting ""20 key AR statistics shaping the accounts receivable landscape"".",https://prd.quadient.mmt.digital/en-us/blog/20-statistics-understand-accounts-receivable-landscape,"Original 404 destination appears to target ""20 key AR statistics shaping the accounts receivable landscape"". ""20 statistics to understand the accounts receivable landscape in 2025"" is the closest new-site match. Shared topic terms include accounts, receivable, statistics, statistic, account. It stays within the accounts receivable area. Signals: new terminal slug contained in old slug; strong title/topic token overlap; keeps blog/article destination type; matches accounts receivable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-ca/learn/postal-automation/business-envelopes,https://prd.quadient.mmt.digital/en-ca/learn/postal-automation/learn/postal-automation,0,,Unlock the potential,404,OK,1,_self,,Path-Relative,//body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-ca/learn/postal-automation/business-envelopes with anchor ""Unlock the potential"" pointing to https://prd.quadient.mmt.digital/en-ca/learn/postal-automation/learn/postal-automation at //body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p/a targeting ""Unlock the potential smart solution postal operations other mailings"".",https://prd.quadient.mmt.digital/en-us/learn/postal-automation,"Original 404 destination appears to target ""Unlock the potential smart solution postal operations other mailings"". ""Postal automation simplified"" is the closest new-site match. Shared topic terms include postal, mailing, automation. Signals: same terminal slug; strong URL token overlap."
